@relation text
@attribute docs string
@attribute class {work,no_work}

@data
'General game playing met relational reinforcement learning Guy VandenBroeck Luc DeRaedt Kurt Driessens Guy VandenBroeck Kurt Driessens Hoewel de computerspeler Deep Blue van de wereldkampioen schaak kon winnen, heeft hij geen idee hoe hij dammen of poker moet spelen. Deep Blue vertoont dus een zeer beperkte vorm van intelligent gedrag. In general game playing probeert men af te stappen van gespecialiseerde algoritmes en een speler te creeren die goed is in elk spel. Om daarin the slagen moeten general game players verschillende domeinen van de artificiele intelligentie, zoals machine learning, kennisrepresentatie en beslissingstheorie, combineren tot een sterk geheel. Sinds 2005 organiseert AAAI een general game playing competitie. De deelnemende computerspelers krijgen daar een reeks ongeziene spellen gepresenteerd, beschreven in de Game Description Language. De spellen kunnen single- of multi-player zijn, in een 2- of 3-dimensionale wereld, enz. De deelnemer die over alle spellen heen de meeste punten haalt wint de competitie. Het doel van deze thesis is om een general game player te ontwikkelen die kan deelnemen aan de AAAI general game playing competitie. In een vorige thesis is een eerste general game player ontwikkeld die gebruik maakt van een algoritme dat op efficiente wijze een spelboom doorzoekt naar goede acties (Monte-Carlo Tree Search) en rond een relationeel leersysteem dat in staat is om spelsituaties te evalueren, gebruik makend van Relational Reinforcement Learning. De student die deze thesis toegewezen krijgt zal zich eerst vertrouwd moeten maken met dit werk. Vervolgens wordt gekeken naar nuttige uitbreidingen, zoals online leren van het relationeel model of alternatieve zoekstrategieen, om tenslotte deel te nemen aan de competitie Interesse in machine learning en AI is belangrijk. Dit eindwerk vereist een mix van theoretische uitwerking van de algoritmes, implementatie en experimentele evaluatie.  Overzicht van de AAAI Competitie      Game Description Language     http://en.wikipedia.org/wiki/General_Game_Playing     http://www.general-game-playing.de/',no_work
'Probabilistic predicate invention Angelika Kimmig Luc DeRaedt Angelika Kimmig Many artificial intelligence systems rely on knowledge about the domain of interest, often in the form of rules. For instance, rules of the form "eagle if two-legged and wings and beak and tail and golden-colored" or "blackbird if wings and tail and black-colored and beak and two-legged" could be used to classify animals based on some of their properties. Such detailed rules can be easily extracted from examples of animals for which basic properties as well as the type are known. However, it would be both more natural and more compact to use rules "eagle if bird and golden-colored" and "blackbird if bird and black-colored", and a general rule "bird if two-legged and wings and beak and tail" that could then also be used to define additional types of birds without repeating the full definition each time. Inventing additional predicates such as "bird" is a challenging task, as the number of possibilities is enormous and not all of them are meaningful or useful -- think for instance of "golden-colored and tail" as a definition of a new predicate in the example. One way of choosing between potential new predicates is based on the minimum description length principle: a predicate is more useful if it makes the overall encoding of all rules shorter. While this approach has been successfully used to create compact rule sets, it has an important shortcoming: it results in crisp, logical rules and cannot easily deal with probabilistic or uncertain information. Similar ideas have also been used to compress networks of relationships between entities, where rule bodies correspond to subgraph patterns, and predicates correspond to new nodes representing a collapsed instance of such a pattern. Again, taking probabilistic information into account would be very useful, as it would for instance provide a way to score approximate matches. The goal of this thesis is to develop a system that performs predicate invention to learn propositional rules in a probabilistic setting.  The work will be based on approaches from both rule learning and network compression. Starting from a literature study, suitable methods for taking into account probabilistic information will be developed, implemented, and experimentally evaluated. interest in machine learning, logic, and reasoning under uncertainty   S. Muggleton. Duce, an Oracle-Based Approach to Constructive Induction. In Proc. Tenth International Joint Conference on Artificial Intelligence, pages 287-292, 1987.  D. J. Cook and L. B. Holder (1994). Substructure Discovery Using Minimum Description Length and Background Knowledge. JAIR, Volume 1, pages 231-255.',no_work
'Relationeel leren voor voetbalgerelateerde voorspellingen Guy VandenBroeck Hendrik Blockeel Guy VandenBroeck  De voetbalwereld heeft de afgelopen twee decennia een ware revolutie ondergaan onder impuls van een forse financiele injectie door lucratieve overeenkomsten met commerciele partners en tv-zenders af te sluiten. Deze financiele injectie heeft voor een sterk toegenomen interesse in een meer wetenschappelijke benadering van het voetbal gezorgd. Bestuurders van voetbalclubs trachten weloverwogen financiele beslissingen te nemen en voetbaltrainers trachten de prestaties van hun team te verbeteren met behulp van uitvoerige analyses. Gokkantoren slagen er dankzij voorspellingsmodellen in om grof geld te verdienen aan sportweddenschappen.  Een aantal bedrijven hebben daarom technieken ontwikkeld om op efficiente wijze statistieken van voetbalwedstrijden te verzamelen. Deze statistieken kunnen nadien gebruikt worden om de prestatie van een speler of team te analyseren. Bestuurders kunnen deze informatie bijvoorbeeld gebruiken om te beslissen of de speler die ze op het oog hebben wel in hun team past. Voetbaltrainers kunnen er een beroep op doen om de beste opstelling voor de volgende wedstrijd te bepalen of om na te gaan welke spelers rust kunnen gebruiken. Ook voor gokkantoren kunnen dergelijke statistieken interessant zijn. Zij zijn er immers op uit om hun  betting odds  zo accuraat mogelijk te bepalen en bijgevolg ook hun winsten te optimaliseren.   Tijdens het academiejaar 2010-2011 werd in het kader van een masterproef een relationeel voorspellingsmodel uitgewerkt waarmee karakteristieken van voetbalwedstrijden (bijvoorbeeld de einduitslag) voorspeld kunnen worden. Het doel in deze masterproef is om dit voorspellingsmodel verder uit te werken om accuratere en geavanceerdere voorspellingen mogelijk te maken. In het voetbal zijn immers vele onderlinge relaties aanwezig. Sommige spelers staan er bijvoorbeeld voor bekend om erg complementair te zijn terwijl anderen dan weer moeilijk samen in dezelfde ploeg passen. Voetbalclubs zouden gericht op zoek kunnen gaan naar nieuwe spelers als ze dergelijke relaties reeds op voorhand kunnen voorspellen.   De student zal zich in eerste instantie moeten verdiepen in het reeds bestaande voorspellingsmodel. Dit omvat een studie van het eigenlijke voorspellingsmodel en kLog, de logische relationele taal waarin het voorspellingsmodel ontwikkeld werd. Daarnaast kan het interessant zijn om in de literatuur op zoek te gaan naar gerelateerd onderzoek.  Verbeteren van het voorspellingsmodel  Het voorspellingsmodel maakt geen gebruik van ruwe statistieken, maar steunt op een aantal prestatie-indicatoren. Deze indicatoren worden afgeleid uit de beschikbare statistieken en zouden een goed beeld moeten vormen van de prestaties van een speler of team. Het is aan de student om de bestaande indicatoren te bestuderen en nieuwe indicatoren (eventueel verbeteringen van bestaande indicatoren) te bedenken en uit te proberen.  Uitbreiden van het voorspellingsmodel  Het bestaande voorspellingsmodel is in staat om karakteristieken van voetbalwedstrijden te voorspellen, maar kan geen relaties tussen spelers en/of teams voorspellen. Het is aan de student om het voorspellingsmodel uit te breiden zodat ook (complexe) relaties voorspeld kunnen worden.  Interesse in en kennis van machine learning, meer specifiek in relationeel leren.',no_work
'Zoeken naar Cliques in Netwerken Siegfried Nijssen Luc DeRaedt Siegfried Nijssen Siegfried Nijssen Tias Guns Wanneer een groep knopen in een netwerk veel onderlinge verbindingen heeft, is dit vaak een aanwijzing dat deze knopen een belangrijke functie vervullen in het netwerk: in sociale netwerken zijn dit communities van gebruikers; in netwerken van eiwitten zijn dit complexen die in samenhang een biologische functie vervullen. Gezien het belang in verschillende toepassingen, is er recentelijk onderzoek gedaan naar het zoeken van dit soort groepen van knopen, die ook wel (quasi)-cliques genoemd worden. Deze eerdere methoden zijn echter vaak toegespitst op een specifieke formalisering van het probleem. Als gevolg hiervan is het vaak niet triviaal om ze aan te passen als er aanvullende informatie beschikbaar is of er aanvullenden wensen zijn: in sociale netwerken kan men bijvoorbeeld geinteresseerd zijn in groepen van knopen die niet alleen veel onderlinge verbindingen hebben, maar ook eenzelfde opleiding gevolgd hebben. In dit project willen we onderzoeken of eerdere methoden gegeneraliseerd kunnen worden in een algemeen raamwerk. Hierdoor zou de analyse van dit soort netwerken eenvoudiger moeten worden. Het uitgangspunt hierbij zijn algemene constraint programming methoden die we in eerder data mining onderzoek gebruikt hebben. Het ontwikkelen van (quasi-)clique mining methoden binnen een constraint programming raamwerk.  Het onderzoek zal beginnen met een studie van enkele eerdere algoritmen voor het vinden quasi-cliques en ons eerder onderzoek naar het gebruik van constraint programming in data mining. Vervolgens zal bestudeerd worden hoe deze methoden binnen een constraint programming raamwerk gebracht kunnen worden. Met de resulterende aanpak zullen experimenten uitgevoerd worden op netwerk data; in overleg met de student kan dit sociale netwerk data of biologische data zijn. Een belangrijke uitdaging is de aanpak voldoende efficient te maken om met grotere netwerken om te springen. In de latere fase van het project kan gekeken worden naar verfijningen die de oplossingssnelheid verhogen en naar uitbreidingen om met complexere constraints om te springen. De implementatie zal in C++ plaats vinden. Je moet dus bereid zijn in deze taal te implementeren.Het project heeft formele en algoritmische aspecten. Je moet dus geinteresseerd zijn in algoritmiek en niet terugschrikken voor wiskundige bewijzen. Luc De Raedt, Tias Guns, Siegfried Nijssen: Constraint programming for itemset mining. KDD 2008: 204-212.Guimei Liu, Limsoon Wong: Effective Pruning Techniques for Mining Quasi-Cliques. ECML/PKDD (2) 2008: 33-49.',no_work
'Interactief Voorspellers Leren: Zijn Mensen en Computers Samen Slimmer? Siegfried Nijssen Luc DeRaedt Siegfried Nijssen Siegfried Nijssen Tias Guns Het vinden van voorspellingsmodellen is een belangrijk probleem in machine learning. Regelsystemen zijn hier in het bijzonder interessant: ze geven niet alleen voorspellingen, maar ook  interpreteerbare verklaringen voor deze voorspellingen. Een creditcardmaatschappij zou zo n model bijvoorbeeld kunnen gebruiken om niet alleen te voorspellen of een klant geaccepteerd moetworden, maar ook een duidelijke verklaring krijgen waarom sommige klanten afgewezen of toegelaten worden - iets dat in dit soort toepassingen tegenwoordig van groot belang is.Het doel van regel leren (rule-learning) is dan ook meestal een voorspellingsmodel te bouwen dat niet alleen accuraat, maar ook inzichtvol en interpreteerbaar is. Traditioneel worden regelmodellen echter door machine learning algoritmen geleerd zonder interactie met de gebruiker; het algoritme gebruikt een ingebouwde heuristiek om een goede regel te vinden, en een andere heuristiek om deze regel met eerder gevonden regels te combineren. Je kunt dan ook argumenteren dat de interpreteerbaarheid van dit soort modellen tekort schiet.Recentelijk hebben wij efficiente technieken ontwikkeld die toelaten om op een exhaustive manier te zoeken naar goede regels die aan bepaalde randvoorwaarden (constraints) voldoen. Deze techniek zou het mogelijk kunnen maken dat een gebruiker, gegeven zijn domein kennis, zelf de beste regel selecteert, randvoorwaarden aan dit soort regels opgeeft, alsook de manier aangeeft waarop deze gecombineerd moet worden met de anderen. In dit project willen we een alternatieve, interactieve aanpak onderzoeken voor het bouwen van een regelgebaseerd voorspellingsmodel. Hierbij zou de computer interessante regels filteren uit een grote hoeveelheid kandidaten, waarna de mens de meest toepasselijke selecteert. We willen nagaan in hoeverre mate deze combinatie leid tot betekenisvollere en accuratere voorspellingsmodellen. Er zal een interactief programma ontwikkeld worden waarin verschillende randvoorwaarden voor regels kunnen opgegeven worden. Het zoeken naar regels zal gebeuren op basis van een bestaand constraint programming framework[1]. De gevonden regels kunnen op verschillende manieren gepresenteerd worden, waarbij de randvoorwaarden verder aangepast kunnen worden. Met behulp van zulke regels zal de gebruiker een voorspellingsmodel bouwen. Hierbij kan onderzocht worden hoe de gebruiker kan geholpen worden in het selecteren van een goede regel. Het uiteindelijke voorspellingsmodel zal vergeleken met de modellen die klassieke algoritmen leren. De hypothese die onderzocht zal worden is of interactief regel leren tot betere, mogelijk zelfs kleinere en accuratere modellen leidt, ook in toepassingen waar de data analyst niet vertrouwd mee is.  Je hebt een grote interesse in Artifici?le Intelligentie, meer ?bepaald in het voorspellen met behulp van regels. De thesis bevat een grote implementatie en integratie-component, waarbij de student niet terugschikt van meerdere programmeer- en scripttalen. Er zal bijgelezen moeten worden over constraint programming en machine learning technieken, en er zal experimenteel vergeleken worden met bestaande systemen zoals Weka.  1. Siegfried Nijssen, Tias Guns, Luc De Raedt. Correlated Pattern Mining in ROC Space: A Constraint Programming Approach. KDD, 2009.2. Johannes F?rnkranz, Peter A. Flach. ROC n rule learning: towards a better understanding of covering algorithms. ML Journal, 2005.3. Malcolm Ware, Eibe Frank, Geoffrey Holmes, Mark Hall, Ian H. Witten: Interactive machine learning: letting users build classifiers. Int. J. Hum.-Comput. Stud, 2001.4. Julien Blanchard, Fabrice Guillet, Henri Briand. Interactive visual exploration of association rules with rule-focusing methodology. KAIS Journal, 2007.',no_work
'Zoeken naar verzamelingen transcriptiefactoren in DNA Siegfried Nijssen Luc DeRaedt Siegfried Nijssen Siegfried Nijssen Tias Guns De expressie van genen kan door een complexe interactie van transcriptiefactoren beinvloed worden. Deze transcriptiefactoren - eiwitten - hechten zich "upstream" van een gen en brengen hiermee gezamenlijk de expressie van het gen op gang. Een belangrijke vraag in de bioinformatica is het op basis van data achterhalen van zowel de transcriptiefactoren als hun aanhechtingsplaatsen. Een mogelijke aanpak bestaat uit de volgende twee stappen. 1. Voor een gegeven aantal kandidaat-transcriptiefactoren wordt per sequentie de aanhechtingsplaats in de sequentie bepaald. Het resultaat is per sequentie een verzameling aanhechtende transcriptiefactoren.  2. Er wordt gezocht naar combinaties van transcriptiefactoren die in meerdere sequentiesvan interesse samen voorkomen; dit zijn mogelijk de transcriptiefactorendie samen voor het waargenomen effect zorgen.  In deze aanpak is het zeer belangrijk dat stap 1 voldoendeaanhechtingsplaatsen vindt; stap 2 kan ze tenslotte niet alsnog detecteren. Aan de andere kant mogen dit er ook niet te veel zijn; dit kan het zoekproces voor stap 2 bemoeilijken. De afstelling van deze twee fasen is dus van groot practisch belang en is de context waarin dit eindwerk plaats vindt. Het uitgangspunt is dat voor de berekening in fase 1 al programma s beschikbaar zijn die een onzekerheid toekennen aan voorspelde aanhechtingsplaatsen. In een eerdere aanpak werd er een grenswaarde op deze onzekerheid gezet, maar het blijkt in de praktijk lastig om een goede grenswaarde te bepalen.  Dit eindwerk vindt plaats in samenwerking met het Centre of Microbial and Plant Genetics van de KU Leuven (prof. Kathleen Marchal). In dit project wordt een nieuwe aanpak voor de identificatie van verzamelingen transcriptiefactoren ontwikkeld, wat tot een beter inzicht zal leiden in de regulatie van genen.In meer detail zal fase 2 in het hierboven beschreven proces verbeterd worden. In tegenstelling tot de eerdere methode zal de nieuwe methode om kunnen springen met de onzekerheden in fase 1 bepaald. Hierdoor zal het niet langer nodig zijn om een grenswaarde te bepalen en worden de resultaten betrouwbaarder.In deze aanpak zal gebruik gemaakt worden van Constraint Programming, een techniek voor het oplossen van zoek problemen ontwikkeld in de kunstmatige intelligentie.  Het project zal beginnen met het bestuderen van gerelateerd werk en het doen van enkele experimenten met bestaande programma s. Het doel hiervan is dat je vertrouwd raakt met het probleemgebied. Vervolgens wordt op basis van deze programma s een nieuw programma ontwikkeld.  Je hebt een interesse in bioinformatica en artificiele intelligentie.De implementatie zal in een combinatie van meerdere programmeertalen plaatsvinden; enige flexibiliteit hierin is dus gewenst.  1. L. De Raedt, T. Guns, and S. Nijssen (2008) Constraint programming for itemset mining. Proceedings of the 14th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining.2. T. Guns, H. Sun, S. Nijssen, K. Marchal, L. De Raedt (2010)  Cis-regulatory module detection using constraint programming. Proceedings of IEEE International Conference on Bioinformatics and Biomedicine.3. H. Sun, T. De Bie, V. Storms, Q. Fu, T. Dhollander, K. Lemmens, A. Verstuyf, B. De Moor, K. Marchal, K. (2009) ModuleDigger: an itemset mining framework for the detection of cis-regulatory modules. BMC Bioinformatics, 10 Suppl 1, S30.4. R. Sharan, T. Ovcharenko, A. Ben-Hur, and R.M. Karp, (2003) CREME: a framework for identifying cis-regulatory modules in human-mouse conserved segments. Bioinformatics, 19 Suppl 1, i283-291.',no_work
'Vergelijking modeleringskracht en performantie: NoSQL vs relationele gegevensbanken, een case study Frans VanAssche Nik Corthaut Erik Duval Frans VanAssche Nik Corthaut Toekomstige leeromgevingen zullen meer en meer gebruik maken van Web 2.0 en Web 3.0 applicaties, welke op hun beurt gebruik maken van leerobjecten, personen, gebeurtenissen, etc die beschikbaar zijn via het internet. Een belangrijke uitdaging is het modelleren en representeren van de gegevens. Recente ontwikkelingen  in dit gebied zijn bijvoorbeeld  linked data , semantic web,... De vraag is echter wat de beste  back-end  technologie is om die representaties in leeromgevingen te ondersteunen in  real-life  situaties. Dit is een van de technische uitdagingen in het internationale iTEC project. Het doel van deze thesis is om inzicht te verwerven in de modelleringskracht en performantie van NoSQL en RDB beheersystemen. In deze thesis werk zet je verschillende gegevensbeheersystemen op (zoals bijv. Postgres, BerkelyDB, Jena/Sesame RDF stores, ?) gegeven het iTEC datamodel. Daarbij heb je aandacht voor de verschilpunten in het vertalen van het datamodel naar de concrete implementaties. In de volgende stap ga je een performantie-analyse uitvoeren waarbij je nagaat welke systemen goed presteren, onder welke omstandigheden en wat mogelijke optimisaties zijn. Gegevensbanken 2 wordt aanbevolen   http://itec.eun.org/  Het Europese project waarin dit onderwerp kadert  http://en.wikipedia.org/wiki/NoSQL_(concept)  http://en.wikipedia.org/wiki/Relational_database_management_system',no_work
'Actief leren in een machine learning experiment database Sicco Verwer Gitte Vanwinckelen Hendrik Blockeel Sicco Verwer Sicco Verwer Gitte Vanwinckelen Declaratieve experimentatie is een onderzoeksgebied dat zich bezig houdt met de vraag of computers gebruikt kunnen worden om automatisch experimenten op te zetten. Een computerprogramma kiest zelf de juiste experimenten op basis van een gegeven vraag (gedeclareerd door de gebruiker). Elk experiment kan gezien worden als een toets van een bepaalde hypothese, voor elke hypothese dient een geschikt experiment geselecteerd te worden. De techniek van active learning kan gebruikt worden om deze selectie uit te voeren. Active learning is een onderdeel van machine learning waar het leeralgoritme vragen kan stellen aan een orakel (de uitvoerende van het experiment). Door vragen te stellen die zo informatief mogelijk zijn wordt het aantal benodigde vragen geminimaliseerd. Bij experimentatie is het echter vaak van belang dat de resultaten gelden met een van te voren vastgestelde statistische zekerheid. De vraag is of actief leren gebruikt kan worden om ook deze statistische zekerheid te garanderen. Een probleem wat hierbij een rol gaat spelen is dat het stellen van meer vragen (het testen van meerdere hypothesen) de statistische zekerheid van het uiteindelijke antwoord negatief beinvloed. Een methode ontwikkelen voor actief leren met statistische zekerheid. Na een literatuurstudie rond active learning en multiple hypothesis testing, dient de student een voorstel te doen over hoe deze twee gecombineerd kunnen worden. De student implementeert vervolgens een actief leeralgoritme met begrende statistische zekerheid voor de vraag welk algoritme het beste presteert op een gegeven dataset. Dit algoritme zal worden getoetst met behulp van de experiment database, een uitgebreide verzameling van machine learning experimenten. Kennis van, of sterke interesse in, machine learning en statistiek. Goed kunnen omgaan met algoritmen is belangrijk. Literatuur rond active learning, multiple hypothesis testing, en experiment databases.',no_work
'Het construeren van een leeralgortime voor een generatief taalmodel van netwerken. Sicco Verwer Hendrik Blockeel Sicco Verwer Sicco Verwer Grafen vormen een uiterst expressief en precies formalisme om objecten en hun relaties te omschrijven. In veel toepassingen zoals bio-informatica en webtechnologie worden grafen gebruikt om inzicht te verschaffen in de relaties tussen proteinen of personen. Machine learning methoden zoals graph mining kunnen gebruikt worden om interessante patronen in dit soort netwerken te vinden. De vraag is of we deze patronen ook kunnen gebruiken om een generatief model voor netwerken te maken. Zo n model vormt een kansverdeling over netwerken wat erg nuttig is om classifiers te maken, statistische toetsen uit te voeren, mogelijke netwerken te genereren, en inzicht te verschaffen in verschillende typen netwerk structuren. Een bekend type generatief model voor grafen is de zogeheten graaf grammatica. Deze ziet een graaf als een zin uit een taal en door het toepassen van kleine locale aanpassingen van patronen kan zo n zin herschreven worden naar een andere zin of graaf. Op deze manier kunnen erg complexe netwerkstructuren ontstaan. Het construeren van een leeralgoritme voor een generatief taalmodel van netwerken. Dit onderzoek is praktisch van aard. Na een literatuurstudie rond graph grammars, graph mining en grammatical inference (het leren van talen), zal de student proberen om een grammatica voor een gegeven verzameling netwerken te maken. De student dient hiervoor graph mining te gebruiken om een geschikte verzameling patronen te vinden en vervolgens een graph grammar te construeren die deze patronen herschrijft. Deze grammatica wordt geleerd door gebruik te maken van bekende taal leer methoden. Het uiteindelijke leeralgoritme zal worden getoetst op netwerk data.  Kennis van, of sterke interesse in, machine learning, formele talen, en graaf theorie. Goed kunnen omgaan met algoritmen is belangrijk. Literatuur rond graph mining, graph grammars, en grammatical inference.',no_work
'A study of lightweight software verification methods Dave Clarke Marc Denecker Dave Clarke Marc Denecker Dave Clarke Marc Denecker Context:Formal verification methods are of importance for building mission critical software and hardware. While proving correctness is a problem that cannot be fully automated (some subproblems such as proving termination are undecidable), there is now a thriving research area in which "lightweight verification methods" are being developed. Such methods were studied in the course Modelling of Complex Systems. Well-known examples of lightweight methods are systems such as Alloy and Maude. These systems are fully automatic but incomplete: they might be able to prove incorrectness of a system, but they cannot guarantee correctness to an absolute degree, they can only give a degree of confidence. Lightweight methods (and verification methods in general) differ on many different levels: they use different languages and methodologies for specifying dynamic systems and propositions to be verified. They implement different forms of inference. E.g., Alloy uses an object-oriented dialect of classical logic and finite model generation for guided simulation and bounded verification of propositions. The Action language as seen in the course MCS is an integration of the best of several worlds: techniques from the AI field of Knowledge Representation, and techniques from formal methods such as Alloy and NuSMV. The thesis aims at gaining a better understanding of the different methods in this field. The goal of the thesis is to make a comparative study of several lightweight software verification systems and methodologies. The comparison is with respect to aspects such as the quality of the language and the methodology, available verification or inference methods, efficiency and user-friendliness of the tools, etc. These aspects are evaluated in the context of sizable case study. A selection is made of lightweight verification methods and tools. The student familiarises with these methods and compares them in the context of a case study. Research-oriented, interest in formal languages and methods, and in verification.    Alloy   Maude   NuSMV   Logic in Computer Science by Michael Huth and Mark Ryan   Knowledge, Representation and Reasoning by R. Brachman en H. Levesque',no_work
'Service selection on the Clouds: a coordination based approach MarioHenrique CruzTorres Tom Holvoet MarioHenrique CruzTorres Cloud computing has taken the IT world. Researchers are studying how tocreate software systems that can benefit from the available resourcesoffered by cloud providers. Services are a natural way to design systemsthat will be deployed on cloud environments. However there are stillmany questions to solve, before business can really benefit from cloudcomputing. In this thesis you will study how selecting different services which aredeployed on different cloud providers influence the quality of service(QoS) of a system, regarding its availability, costs, etc.You will investigate the benefits and shortcomings of replicatingservices in different cloud providers. First you will get acquainted with at least two cloud providers, such as Google Apps and Amazon EC2. Then you will design and deploy simpleservices on the selected cloud providers. You will design a system that uses a number of these services.Your system will use different selection mechanisms to select whichservice should be used every time a new request arrives at your system. You can imagine that this system can be a video transformation tool that maintains different algorithms on different services deployed on the cloud.Then you will perform a number of experiments to see how reliable,efficient, costly, etc. it is to use services on cloud providers.After defining, implementing, and deploying the scenarios, you willreport which coordination strategy works better in the setting that you defined, giving detailed explanations for each case. The student should be proficient in JAVA and Object Oriented Programming. The student should also be willing to learn about how to program on cloud environments and about decentralized coordination mechanisms. Service oriented architectures: approaches, technologies and researchissues (article)Author Mike P. Papazoglou and Willem-Jan van den Heuvelarmbrust2009acbAbove the Clouds: A Berkeley View of Cloud Computing (techreport)AuthorMichael Armbrust and Armando Fox and Rean Griffith and Anthony D. Josephand Randy Katz and Andy Konwinski and Gunho Lee and David Patterson andAriel Rabkin and Ion Stoica and Matei ZahariaPatterns of Delegate MASAuthorTom Holvoet and Danny Weyns and Paul Valckenaers',no_work
'?What did I do wrong??: Interactive learning of regions of interest in medical images Laura Antanas Fabian.Guiza+med.kuleuven.be Martijn VanOtterlo Luc DeRaedt Fabian.Guiza+med.kuleuven.be Laura Antanas Martijn VanOtterlo Fabian.Guiza+med.kuleuven.be Intensive care medicine allows patients to survive lethal situations, through the use of monitoring systems, medications and mechanical devices. In the university hospital of K.U. Leuven , tissue samples from patients are routinely collected to perform laboratory analysis. Changes in tissue at the cellular level are indicative of intensive care related illnesses. First, currently the analysis of images from biopsies is performed manually by domain experts. This work is labor intensive and prone to subjective interpretation. It would therefore benefit from automatic image analysis techniques which would reduce workload, but also provide an objective and standardized way to extract information of interest from images. In this thesis we aim at automatically identifying zones of interest in microscopical images. Specifically we want to develop a system which, given an image, can highlight the regions with properties of interest to the user. An example of such an image is given below.As a possible approach, we propose to employ a learning module to train a model (e.g. a classifier) which can then be used to classify parts of the image. The model can be learned by providing examples of parts in the image. Because collecting such training data is a potentially expensive process, we propose an interactive learning setting. The user is actively involved during the learningprocess, by manually removing and adding new examples via an graphical interface, to optimize the model.Another possible approach is to see the system as a computed-aided decision support framework for parameter selection of an given model, according to the image content. The user introduces manually, via a graphical interface, his feedback on the predictions made by the model. Based on this, the learning algorithm can adjust the parameter values of the model by inferring user preferences.  Step 1: literature study on the meaning of the images from a medical point of view, image processing methods and on the two possible approaches. Step 2: decide on the best approach. Step 3: build a graphical interface for example/preference selection and extract relevant features from these and convert them in a chosen representational format. Step 4: build the learning algorithmor preference function, according to the decision taken in step 2. Knowledge or interest in image processing and machine learning. Matlab/C programming skills are an asset. 1. Kapoor, A., Grauman, K., Urtasun, R., Darrell, T. (2007). Active learning with Gaussian processes for object categorization. 2. Vincent Martin, Monique Thonnat, Nicolas Maillot: A Learning Approach for Adaptive Image Segmentation (2006).   3. Li Chen , Pearl Pu. Survey of Preference Elicitation Methods (2004).  4. ?Features for histology images?: http://www.google.be/url?sa=t&amp;source=web&amp;cd=6&amp;ved=0CFMQFjAF&amp;url=http%3A%2F%2Fwww.informed.unal.edu.co%2Fjccaicedo%2Fdocs%2Freview.pdf&amp;rct=j&amp;q=About%20features%20in%20optical%20histological%20images&amp;ei=ssu2TefZF8yhOpObrb0P&amp;usg=AFQjCNGD0wwitvXsooaU4toi7GTmft38wg&amp;sig2=MsaDpyEj5g3YqxHPveD4YQ&amp;cad=rja',no_work
'A machine learning assistant for writing good term papers Oleksandr Kolomiyets Sien Moens Steven Bethard Oleksandr Kolomiyets Many students feel challenged when they need to write a term paper.  Good title? Self-expressing abstract? Proper wording? Enough and proper references? These are not the full list of criteria how a paper is evaluated. Wouldn t it be easier to employ a machine that automatically guides the author and provides the hints on what needs to be changed to become a ?good? term paper? The student(s) will study the features common to high quality research papers, implement such features in a machine learning model, use the model to automatically distinguish low and high quality papers, and automatically identify sections of a paper that could be improved. The student(s) will have to: 1) collect a set of research papers either through an existing repository or through web crawling techniques, 2) identify objective measures of "good" and "bad" papers, e.g. high citation count vs. low citation count, or highly-ranked conference  vs. low-ranked workshop, 3) construct a number of distinctive features from the article text, by running existing natural language processing tools, 4) apply "off the shelf" machine learning tools to train a classifier given the features and objective labels, 5) evaluate the classifier based on its ability to predict the quality of new articles, and to explain which features and sections of the document need the most improvement. The student should be proficient in Java or C. The Natural Language Processing or Text Based Information Retrieval courses are recommended.  Kakkonen, T., Myller, N., Sutinen, E., & Timonen, J. (2008).  Comparison of Dimension Reduction Methods for Automated Essay Grading . Educational Technology & Society, 11(3), 275?288.    Sebastian de la Chica, Faisal Ahmad, Tamara Sumner, James H. Martin, and Kirsten Butcher. 2008.  Computational foundations for personalizing instruction with digital libraries . Int. J. Digit. Libr. 9, 1 (August 2008), 3-18.  Jill Burstein, Martin Chodorow, and Claudia Leacock. 2004.  Automated essay evaluation: the criterion online writing service . AI Mag. 25, 3 (September 2004), 27-36.  Hendrik P. Van Dalen and Kene Henkens. 2001.  What makes a scientific article influential? The case of demographers .Scientometrics. Volume 50, Number 3, 455-482.',no_work
